P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.32642,0.302905,0.370675,1,1.03,999999,18,0,0,0,0,0.01,100000,500
0.32762334,0.30244333,0.36993334,1,1.03,999999,19,0,0,0,0,0.01,100000,500
0.328095,0.305415,0.36649,1,1.03,999999,20,0,0,0,0,0.01,100000,500
0.352385,0.325535,0.32208,1,1.04,999999,0,0,0,0,0,0.01,100000,500
0.35003334,0.32053334,0.32943332,1,1.04,999999,1,0,0,0,0,0.01,100000,500
0.34909168,0.31802666,0.33288166,1,1.04,999999,2,0,0,0,0,0.01,100000,500
0.34541667,0.31586668,0.33871666,1,1.04,999999,3,0,0,0,0,0.01,100000,500
0.34627333,0.31059834,0.34312832,1,1.04,999999,4,0,0,0,0,0.01,100000,500
0.33973333,0.31376833,0.34649834,1,1.04,999999,5,0,0,0,0,0.01,100000,500
0.343305,0.309465,0.34723,1,1.04,999999,6,0,0,0,0,0.01,100000,500
0.34006333,0.30628833,0.35364833,1,1.04,999999,7,0,0,0,0,0.01,100000,500
0.33774,0.308425,0.353835,1,1.04,999999,8,0,0,0,0,0.01,100000,500
0.339195,0.30636,0.354445,1,1.04,999999,9,0,0,0,0,0.01,100000,500
0.33650333,0.30651334,0.35698333,1,1.04,999999,10,0,0,0,0,0.01,100000,500
0.337165,0.305235,0.3576,1,1.04,999999,11,0,0,0,0,0.01,100000,500
0.33350667,0.30690166,0.35959166,1,1.04,999999,12,0,0,0,0,0.01,100000,500
0.33341,0.302595,0.363995,1,1.04,999999,13,0,0,0,0,0.01,100000,500
0.33398,0.30275,0.36327,1,1.04,999999,14,0,0,0,0,0.01,100000,500
0.33342335,0.30296832,0.36360833,1,1.04,999999,15,0,0,0,0,0.01,100000,500
0.33700168,0.30132166,0.36167666,1,1.04,999999,16,0,0,0,0,0.01,100000,500
0.33377168,0.30136666,0.36486167,1,1.04,999999,17,0,0,0,0,0.01,100000,500
0.33323166,0.30010167,0.36666667,1,1.04,999999,18,0,0,0,0,0.01,100000,500
0.33103666,0.30094665,0.36801666,1,1.04,999999,19,0,0,0,0,0.01,100000,500
0.33158,0.29917,0.36925,1,1.04,999999,20,0,0,0,0,0.01,100000,500
0.360845,0.318605,0.32055,1,1.05,999999,0,0,0,0,0,0.01,100000,500
0.355835,0.31789,0.326275,1,1.05,999999,1,0,0,0,0,0.01,100000,500
0.35209668,0.31512168,0.33278167,1,1.05,999999,2,0,0,0,0,0.01,100000,500
0.35020334,0.31099334,0.33880332,1,1.05,999999,3,0,0,0,0,0.01,100000,500
0.34739166,0.31042665,0.34218165,1,1.05,999999,4,0,0,0,0,0.01,100000,500
0.34614,0.310575,0.343285,1,1.05,999999,5,0,0,0,0,0.01,100000,500
0.34477666,0.30854166,0.34668165,1,1.05,999999,6,0,0,0,0,0.01,100000,500
0.34617168,0.30534166,0.34848666,1,1.05,999999,7,0,0,0,0,0.01,100000,500
0.34286666,0.30487666,0.35225666,1,1.05,999999,8,0,0,0,0,0.01,100000,500
0.344285,0.303275,0.35244,1,1.05,999999,9,0,0,0,0,0.01,100000,500
0.34182,0.30272,0.35546,1,1.05,999999,10,0,0,0,0,0.01,100000,500
0.34284833,0.30066332,0.35648835,1,1.05,999999,11,0,0,0,0,0.01,100000,500
0.34101334,0.29692835,0.36205834,1,1.05,999999,12,0,0,0,0,0.01,100000,500
0.34042,0.30299,0.35659,1,1.05,999999,13,0,0,0,0,0.01,100000,500
0.33987668,0.30070665,0.35941666,1,1.05,999999,14,0,0,0,0,0.01,100000,500
0.33847833,0.29974332,0.36177832,1,1.05,999999,15,0,0,0,0,0.01,100000,500
0.339775,0.297235,0.36299,1,1.05,999999,16,0,0,0,0,0.01,100000,500
0.33865333,0.30144334,0.35990334,1,1.05,999999,17,0,0,0,0,0.01,100000,500
0.33997834,0.29785833,0.36216334,1,1.05,999999,18,0,0,0,0,0.01,100000,500
0.338635,0.297655,0.36371,1,1.05,999999,19,0,0,0,0,0.01,100000,500
0.33548,0.299005,0.365515,1,1.05,999999,20,0,0,0,0,0.01,100000,500
0.36240667,0.31678668,0.32080665,1,1.06,999999,0,0,0,0,0,0.01,100000,500
0.36365834,0.31346834,0.32287332,1,1.06,999999,1,0,0,0,0,0.01,100000,500
0.357915,0.310705,0.33138,1,1.06,999999,2,0,0,0,0,0.01,100000,500
0.35807332,0.30814335,0.33378333,1,1.06,999999,3,0,0,0,0,0.01,100000,500
0.35299334,0.31026334,0.33674332,1,1.06,999999,4,0,0,0,0,0.01,100000,500
0.35506833,0.30533335,0.33959833,1,1.06,999999,5,0,0,0,0,0.01,100000,500
0.35042334,0.30732834,0.34224832,1,1.06,999999,6,0,0,0,0,0.01,100000,500
0.35044667,0.30297667,0.34657666,1,1.06,999999,7,0,0,0,0,0.01,100000,500
0.34842333,0.30300334,0.34857333,1,1.06,999999,8,0,0,0,0,0.01,100000,500
0.34875166,0.29923666,0.35201168,1,1.06,999999,9,0,0,0,0,0.01,100000,500
0.345635,0.30021,0.354155,1,1.06,999999,10,0,0,0,0,0.01,100000,500
0.346095,0.299305,0.3546,1,1.06,999999,11,0,0,0,0,0.01,100000,500
0.34544167,0.29746667,0.35709167,1,1.06,999999,12,0,0,0,0,0.01,100000,500
0.34948,0.296275,0.354245,1,1.06,999999,13,0,0,0,0,0.01,100000,500
0.344685,0.29798,0.357335,1,1.06,999999,14,0,0,0,0,0.01,100000,500
0.345765,0.29508,0.359155,1,1.06,999999,15,0,0,0,0,0.01,100000,500
0.34482,0.297185,0.357995,1,1.06,999999,16,0,0,0,0,0.01,100000,500
0.342635,0.295595,0.36177,1,1.06,999999,17,0,0,0,0,0.01,100000,500
0.34301665,0.29410666,0.36287665,1,1.06,999999,18,0,0,0,0,0.01,100000,500
0.34328333,0.29366332,0.36305332,1,1.06,999999,19,0,0,0,0,0.01,100000,500
0.343015,0.294495,0.36249,1,1.06,999999,20,0,0,0,0,0.01,100000,500
0.36727166,0.31513667,0.31759167,1,1.07,999999,0,0,0,0,0,0.01,100000,500
0.36397168,0.31490168,0.32112667,1,1.07,999999,1,0,0,0,0,0.01,100000,500
0.36350667,0.31245166,0.32404166,1,1.07,999999,2,0,0,0,0,0.01,100000,500
0.36030334,0.30719334,0.33250332,1,1.07,999999,3,0,0,0,0,0.01,100000,500
0.35875165,0.30754668,0.33370167,1,1.07,999999,4,0,0,0,0,0.01,100000,500
0.35628,0.30078,0.34294,1,1.07,999999,5,0,0,0,0,0.01,100000,500
0.35585666,0.30300668,0.34113666,1,1.07,999999,6,0,0,0,0,0.01,100000,500
0.354715,0.30037,0.344915,1,1.07,999999,7,0,0,0,0,0.01,100000,500
0.35266668,0.30144167,0.34589165,1,1.07,999999,8,0,0,0,0,0.01,100000,500
0.35657,0.29636,0.34707,1,1.07,999999,9,0,0,0,0,0.01,100000,500
0.35274667,0.29596168,0.35129166,1,1.07,999999,10,0,0,0,0,0.01,100000,500
0.35198835,0.29957834,0.34843335,1,1.07,999999,11,0,0,0,0,0.01,100000,500
0.34850666,0.29851666,0.35297668,1,1.07,999999,12,0,0,0,0,0.01,100000,500
0.34945,0.29687,0.35368,1,1.07,999999,13,0,0,0,0,0.01,100000,500
0.34778666,0.29786667,0.35434666,1,1.07,999999,14,0,0,0,0,0.01,100000,500
0.34966832,0.29429334,0.35603833,1,1.07,999999,15,0,0,0,0,0.01,100000,500
0.351085,0.29464,0.354275,1,1.07,999999,16,0,0,0,0,0.01,100000,500
0.34957168,0.29449168,0.35593668,1,1.07,999999,17,0,0,0,0,0.01,100000,500
0.34802333,0.29297334,0.35900334,1,1.07,999999,18,0,0,0,0,0.01,100000,500
0.34653667,0.29407668,0.35938665,1,1.07,999999,19,0,0,0,0,0.01,100000,500
0.34898832,0.29292834,0.35808334,1,1.07,999999,20,0,0,0,0,0.01,100000,500
0.37241834,0.31405333,0.31352833,1,1.08,999999,0,0,0,0,0,0.01,100000,500
0.36987334,0.31160334,0.31852335,1,1.08,999999,1,0,0,0,0,0.01,100000,500
0.36798835,0.31037834,0.32163334,1,1.08,999999,2,0,0,0,0,0.01,100000,500
0.366455,0.305555,0.32799,1,1.08,999999,3,0,0,0,0,0.01,100000,500
0.36262667,0.30522168,0.33215168,1,1.08,999999,4,0,0,0,0,0.01,100000,500
0.360945,0.30137,0.337685,1,1.08,999999,5,0,0,0,0,0.01,100000,500
0.36113167,0.29996166,0.33890668,1,1.08,999999,6,0,0,0,0,0.01,100000,500
0.35839334,0.29853332,0.34307334,1,1.08,999999,7,0,0,0,0,0.01,100000,500
0.35855666,0.29704666,0.34439668,1,1.08,999999,8,0,0,0,0,0.01,100000,500
0.35840833,0.29752833,0.34406334,1,1.08,999999,9,0,0,0,0,0.01,100000,500
0.35932332,0.29438832,0.34628832,1,1.08,999999,10,0,0,0,0,0.01,100000,500
0.35883167,0.29404166,0.34712666,1,1.08,999999,11,0,0,0,0,0.01,100000,500
0.35641333,0.29659835,0.34698832,1,1.08,999999,12,0,0,0,0,0.01,100000,500
0.35798165,0.29330668,0.34871167,1,1.08,999999,13,0,0,0,0,0.01,100000,500
0.35600334,0.29295334,0.35104334,1,1.08,999999,14,0,0,0,0,0.01,100000,500
0.35537,0.293525,0.351105,1,1.08,999999,15,0,0,0,0,0.01,100000,500
0.35376668,0.29119667,0.35503668,1,1.08,999999,16,0,0,0,0,0.01,100000,500
0.353605,0.29035,0.356045,1,1.08,999999,17,0,0,0,0,0.01,100000,500
0.35459834,0.29025334,0.35514835,1,1.08,999999,18,0,0,0,0,0.01,100000,500
0.353625,0.288825,0.35755,1,1.08,999999,19,0,0,0,0,0.01,100000,500
0.35221666,0.29110166,0.35668167,1,1.08,999999,20,0,0,0,0,0.01,100000,500
0.37683833,0.31030834,0.31285334,1,1.09,999999,0,0,0,0,0,0.01,100000,500
0.37324834,0.30964333,0.31710833,1,1.09,999999,1,0,0,0,0,0.01,100000,500
0.37366834,0.30515334,0.32117835,1,1.09,999999,2,0,0,0,0,0.01,100000,500
0.37134334,0.30270833,0.32594833,1,1.09,999999,3,0,0,0,0,0.01,100000,500
0.36810833,0.30161333,0.33027834,1,1.09,999999,4,0,0,0,0,0.01,100000,500
0.36774832,0.30225834,0.32999334,1,1.09,999999,5,0,0,0,0,0.01,100000,500
0.36416334,0.29906332,0.33677334,1,1.09,999999,6,0,0,0,0,0.01,100000,500
0.36457,0.297105,0.338325,1,1.09,999999,7,0,0,0,0,0.01,100000,500
0.36433333,0.29515833,0.34050834,1,1.09,999999,8,0,0,0,0,0.01,100000,500
0.36358166,0.29482666,0.34159166,1,1.09,999999,9,0,0,0,0,0.01,100000,500
0.36329666,0.29227668,0.34442666,1,1.09,999999,10,0,0,0,0,0.01,100000,500
0.36244833,0.29269832,0.34485334,1,1.09,999999,11,0,0,0,0,0.01,100000,500
0.363125,0.29197,0.344905,1,1.09,999999,12,0,0,0,0,0.01,100000,500
0.36025167,0.29127666,0.34847167,1,1.09,999999,13,0,0,0,0,0.01,100000,500
0.36063167,0.29024166,0.34912667,1,1.09,999999,14,0,0,0,0,0.01,100000,500
0.359315,0.290475,0.35021,1,1.09,999999,15,0,0,0,0,0.01,100000,500
0.361115,0.28972,0.349165,1,1.09,999999,16,0,0,0,0,0.01,100000,500
0.35932,0.29067,0.35001,1,1.09,999999,17,0,0,0,0,0.01,100000,500
0.35968834,0.29008833,0.35022333,1,1.09,999999,18,0,0,0,0,0.01,100000,500
0.360565,0.28708,0.352355,1,1.09,999999,19,0,0,0,0,0.01,100000,500
0.35957834,0.28851834,0.35190332,1,1.09,999999,20,0,0,0,0,0.01,100000,500
0.38248834,0.30874833,0.30876333,1,1.1,999999,0,0,0,0,0,0.01,100000,500
0.38027334,0.30478334,0.31494334,1,1.1,999999,1,0,0,0,0,0.01,100000,500
0.37590334,0.30306333,0.32103333,1,1.1,999999,2,0,0,0,0,0.01,100000,500
0.37614667,0.30002666,0.32382667,1,1.1,999999,3,0,0,0,0,0.01,100000,500
0.375615,0.29565,0.328735,1,1.1,999999,4,0,0,0,0,0.01,100000,500
0.37289667,0.29673168,0.33037168,1,1.1,999999,5,0,0,0,0,0.01,100000,500
0.37182668,0.29545167,0.33272168,1,1.1,999999,6,0,0,0,0,0.01,100000,500
0.36884335,0.29607832,0.33507833,1,1.1,999999,7,0,0,0,0,0.01,100000,500
0.36999333,0.29173332,0.33827335,1,1.1,999999,8,0,0,0,0,0.01,100000,500
0.36905667,0.29175165,0.33919168,1,1.1,999999,9,0,0,0,0,0.01,100000,500
0.36745334,0.29211834,0.34042832,1,1.1,999999,10,0,0,0,0,0.01,100000,500
0.36799166,0.28994167,0.34206668,1,1.1,999999,11,0,0,0,0,0.01,100000,500
0.368275,0.288995,0.34273,1,1.1,999999,12,0,0,0,0,0.01,100000,500
0.36507666,0.29140666,0.34351668,1,1.1,999999,13,0,0,0,0,0.01,100000,500
0.367955,0.287005,0.34504,1,1.1,999999,14,0,0,0,0,0.01,100000,500
0.36779833,0.28517833,0.34702334,1,1.1,999999,15,0,0,0,0,0.01,100000,500
0.36666667,0.28644165,0.34689167,1,1.1,999999,16,0,0,0,0,0.01,100000,500
0.364105,0.28613,0.349765,1,1.1,999999,17,0,0,0,0,0.01,100000,500
0.36374667,0.28572166,0.35053167,1,1.1,999999,18,0,0,0,0,0.01,100000,500
