P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3648,0.33835,0.29685,1,1.1,999999,4,20,0,0,0,0.01,10000,500
0.3703,0.3023,0.3274,1,1.1,999999,6,0,0,0,0,0.01,10000,500
0.37178335,0.30228335,0.32593334,1,1.1,999999,6,2,0,0,0,0.01,10000,500
0.37558332,0.30843332,0.31598333,1,1.1,999999,6,4,0,0,0,0.01,10000,500
0.36865,0.3184,0.31295,1,1.1,999999,6,6,0,0,0,0.01,10000,500
0.3628,0.32065,0.31655,1,1.1,999999,6,8,0,0,0,0.01,10000,500
0.36025,0.33205,0.3077,1,1.1,999999,6,10,0,0,0,0.01,10000,500
0.37186667,0.32376668,0.30436668,1,1.1,999999,6,12,0,0,0,0.01,10000,500
0.36405,0.32435,0.3116,1,1.1,999999,6,14,0,0,0,0.01,10000,500
0.3589,0.32905,0.31205,1,1.1,999999,6,16,0,0,0,0.01,10000,500
0.36931667,0.32836667,0.30231667,1,1.1,999999,6,18,0,0,0,0.01,10000,500
0.3619,0.3304,0.3077,1,1.1,999999,6,20,0,0,0,0.01,10000,500
0.3697,0.29865,0.33165,1,1.1,999999,8,0,0,0,0,0.01,10000,500
0.36585,0.3065,0.32765,1,1.1,999999,8,2,0,0,0,0.01,10000,500
0.36975,0.30295,0.3273,1,1.1,999999,8,4,0,0,0,0.01,10000,500
0.3702,0.312,0.3178,1,1.1,999999,8,6,0,0,0,0.01,10000,500
0.36825,0.31965,0.3121,1,1.1,999999,8,8,0,0,0,0.01,10000,500
0.36503333,0.31853333,0.31643334,1,1.1,999999,8,10,0,0,0,0.01,10000,500
0.36535,0.3188,0.31585,1,1.1,999999,8,12,0,0,0,0.01,10000,500
0.37055,0.32,0.30945,1,1.1,999999,8,14,0,0,0,0.01,10000,500
0.36241665,0.32791665,0.30966666,1,1.1,999999,8,16,0,0,0,0.01,10000,500
0.36705,0.3368,0.29615,1,1.1,999999,8,18,0,0,0,0.01,10000,500
0.36385,0.32755,0.3086,1,1.1,999999,8,20,0,0,0,0.01,10000,500
0.37266666,0.29366666,0.33366665,1,1.1,999999,10,0,0,0,0,0.01,10000,500
0.3669,0.2971,0.336,1,1.1,999999,10,2,0,0,0,0.01,10000,500
0.36676666,0.30606666,0.32716668,1,1.1,999999,10,4,0,0,0,0.01,10000,500
0.3686,0.31,0.3214,1,1.1,999999,10,6,0,0,0,0.01,10000,500
0.36646667,0.30751666,0.32601666,1,1.1,999999,10,8,0,0,0,0.01,10000,500
0.3575,0.32235,0.32015,1,1.1,999999,10,10,0,0,0,0.01,10000,500
0.37043333,0.31908333,0.31048334,1,1.1,999999,10,12,0,0,0,0.01,10000,500
0.35891667,0.33181667,0.30926666,1,1.1,999999,10,14,0,0,0,0.01,10000,500
0.36593333,0.32523334,0.30883333,1,1.1,999999,10,16,0,0,0,0.01,10000,500
0.36108333,0.32493332,0.31398332,1,1.1,999999,10,18,0,0,0,0.01,10000,500
0.37158334,0.32773334,0.30068332,1,1.1,999999,10,20,0,0,0,0.01,10000,500
0.35723335,0.29683334,0.34593335,1,1.1,999999,12,0,0,0,0,0.01,10000,500
0.36636665,0.30146667,0.33216667,1,1.1,999999,12,2,0,0,0,0.01,10000,500
0.36881667,0.30206665,0.32911667,1,1.1,999999,12,4,0,0,0,0.01,10000,500
0.36995,0.30805,0.322,1,1.1,999999,12,6,0,0,0,0.01,10000,500
0.36725,0.3155,0.31725,1,1.1,999999,12,8,0,0,0,0.01,10000,500
0.36188334,0.31373334,0.32438335,1,1.1,999999,12,10,0,0,0,0.01,10000,500
0.36823332,0.32163334,0.31013334,1,1.1,999999,12,12,0,0,0,0.01,10000,500
0.36313334,0.32078335,0.31608334,1,1.1,999999,12,14,0,0,0,0.01,10000,500
0.36565,0.31625,0.3181,1,1.1,999999,12,16,0,0,0,0.01,10000,500
0.36953333,0.32553333,0.30493334,1,1.1,999999,12,18,0,0,0,0.01,10000,500
0.37288332,0.31703332,0.31008333,1,1.1,999999,12,20,0,0,0,0.01,10000,500
0.37401667,0.28171667,0.34426665,1,1.1,999999,14,0,0,0,0,0.01,10000,500
0.37001666,0.29701668,0.33296666,1,1.1,999999,14,2,0,0,0,0.01,10000,500
0.37348333,0.29338333,0.33313334,1,1.1,999999,14,4,0,0,0,0.01,10000,500
0.3666,0.29825,0.33515,1,1.1,999999,14,6,0,0,0,0.01,10000,500
0.35978332,0.30513334,0.33508334,1,1.1,999999,14,8,0,0,0,0.01,10000,500
0.36231667,0.31316668,0.32451665,1,1.1,999999,14,10,0,0,0,0.01,10000,500
0.3783,0.30655,0.31515,1,1.1,999999,14,12,0,0,0,0.01,10000,500
0.36251667,0.32126668,0.31621668,1,1.1,999999,14,14,0,0,0,0.01,10000,500
0.36965,0.3236,0.30675,1,1.1,999999,14,16,0,0,0,0.01,10000,500
0.36428332,0.32528332,0.31043333,1,1.1,999999,14,18,0,0,0,0.01,10000,500
0.36946666,0.31746668,0.31306666,1,1.1,999999,14,20,0,0,0,0.01,10000,500
0.36458334,0.28733334,0.34808335,1,1.1,999999,16,0,0,0,0,0.01,10000,500
0.36441666,0.29761666,0.33796668,1,1.1,999999,16,2,0,0,0,0.01,10000,500
0.35806668,0.31051666,0.33141667,1,1.1,999999,16,4,0,0,0,0.01,10000,500
0.36928332,0.29843333,0.33228335,1,1.1,999999,16,6,0,0,0,0.01,10000,500
0.35781667,0.31606665,0.32611668,1,1.1,999999,16,8,0,0,0,0.01,10000,500
0.36671665,0.30336666,0.32991666,1,1.1,999999,16,10,0,0,0,0.01,10000,500
0.37121665,0.31316668,0.31561667,1,1.1,999999,16,12,0,0,0,0.01,10000,500
0.37056667,0.31051666,0.31891668,1,1.1,999999,16,14,0,0,0,0.01,10000,500
0.3668,0.3186,0.3146,1,1.1,999999,16,16,0,0,0,0.01,10000,500
0.37013334,0.32108334,0.30878332,1,1.1,999999,16,18,0,0,0,0.01,10000,500
0.3754,0.31415,0.31045,1,1.1,999999,16,20,0,0,0,0.01,10000,500
0.36585,0.28685,0.3473,1,1.1,999999,18,0,0,0,0,0.01,10000,500
0.36598334,0.29008332,0.34393334,1,1.1,999999,18,2,0,0,0,0.01,10000,500
0.35993335,0.29458332,0.34548333,1,1.1,999999,18,4,0,0,0,0.01,10000,500
0.36866668,0.29791668,0.33341667,1,1.1,999999,18,6,0,0,0,0.01,10000,500
0.36026666,0.31156668,0.32816666,1,1.1,999999,18,8,0,0,0,0.01,10000,500
0.36481667,0.31351668,0.32166666,1,1.1,999999,18,10,0,0,0,0.01,10000,500
0.37041667,0.31026667,0.31931666,1,1.1,999999,18,12,0,0,0,0.01,10000,500
0.36551666,0.31021667,0.32426667,1,1.1,999999,18,14,0,0,0,0.01,10000,500
0.36558333,0.31433332,0.32008332,1,1.1,999999,18,16,0,0,0,0.01,10000,500
0.37153333,0.31458333,0.31388333,1,1.1,999999,18,18,0,0,0,0.01,10000,500
0.3647,0.32225,0.31305,1,1.1,999999,18,20,0,0,0,0.01,10000,500
0.36296666,0.28391665,0.35311666,1,1.1,999999,20,0,0,0,0,0.01,10000,500
0.35991666,0.29801667,0.34206668,1,1.1,999999,20,2,0,0,0,0.01,10000,500
0.36411667,0.30551666,0.33036667,1,1.1,999999,20,4,0,0,0,0.01,10000,500
0.37525,0.296,0.32875,1,1.1,999999,20,6,0,0,0,0.01,10000,500
0.365,0.30975,0.32525,1,1.1,999999,20,8,0,0,0,0.01,10000,500
0.37348333,0.30468333,0.32183334,1,1.1,999999,20,10,0,0,0,0.01,10000,500
0.36346668,0.30431667,0.33221668,1,1.1,999999,20,12,0,0,0,0.01,10000,500
0.36031666,0.31326666,0.32641667,1,1.1,999999,20,14,0,0,0,0.01,10000,500
0.36111668,0.31631666,0.32256666,1,1.1,999999,20,16,0,0,0,0.01,10000,500
0.37136668,0.30836666,0.32026666,1,1.1,999999,20,18,0,0,0,0.01,10000,500
0.36425,0.31555,0.3202,1,1.1,999999,20,20,0,0,0,0.01,10000,500
